name,english_cname,file_name,genus,species,label
XC416047,Common Yellowthroat,XC416047.mp3,Geothlypis,trichas,Geothlypis trichas
XC393855,Common Yellowthroat,XC393855.mp3,Geothlypis,trichas,Geothlypis trichas
XC295973,Common Yellowthroat,XC295973.mp3,Geothlypis,trichas,Geothlypis trichas
XC358838,Common Yellowthroat,XC358838.mp3,Geothlypis,trichas,Geothlypis trichas
XC482870,Common Yellowthroat,XC482870.mp3,Geothlypis,trichas,Geothlypis trichas
XC416253,Common Yellowthroat,XC416253.mp3,Geothlypis,trichas,Geothlypis trichas
XC318363,Common Yellowthroat,XC318363.mp3,Geothlypis,trichas,Geothlypis trichas
XC292265,Common Yellowthroat,XC292265.mp3,Geothlypis,trichas,Geothlypis trichas
XC469897,Common Yellowthroat,XC469897.mp3,Geothlypis,trichas,Geothlypis trichas
XC408125,Common Yellowthroat,XC408125.mp3,Geothlypis,trichas,Geothlypis trichas
XC315931,Common Yellowthroat,XC315931.mp3,Geothlypis,trichas,Geothlypis trichas
XC447419,Common Yellowthroat,XC447419.mp3,Geothlypis,trichas,Geothlypis trichas
XC447421,Common Yellowthroat,XC447421.mp3,Geothlypis,trichas,Geothlypis trichas
XC129076,Common Yellowthroat,XC129076.mp3,Geothlypis,trichas,Geothlypis trichas
XC58546,Dark-eyed Junco,XC58546.mp3,Junco,hyemalis,Junco hyemalis
XC381586,Dark-eyed Junco,XC381586.mp3,Junco,hyemalis,Junco hyemalis
XC128241,Dark-eyed Junco,XC128241.mp3,Junco,hyemalis,Junco hyemalis
XC412626,Dark-eyed Junco,XC412626.mp3,Junco,hyemalis,Junco hyemalis
XC449492,Dark-eyed Junco,XC449492.mp3,Junco,hyemalis,Junco hyemalis
XC104699,Dark-eyed Junco,XC104699.mp3,Junco,hyemalis,Junco hyemalis
XC408142,Dark-eyed Junco,XC408142.mp3,Junco,hyemalis,Junco hyemalis
XC321210,Dark-eyed Junco,XC321210.mp3,Junco,hyemalis,Junco hyemalis
XC213755,Dark-eyed Junco,XC213755.mp3,Junco,hyemalis,Junco hyemalis
XC357028,Dark-eyed Junco,XC357028.mp3,Junco,hyemalis,Junco hyemalis
XC125081,Dark-eyed Junco,XC125081.mp3,Junco,hyemalis,Junco hyemalis
XC481214,Dark-eyed Junco,XC481214.mp3,Junco,hyemalis,Junco hyemalis
XC59030,Dark-eyed Junco,XC59030.mp3,Junco,hyemalis,Junco hyemalis
XC234347,Dark-eyed Junco,XC234347.mp3,Junco,hyemalis,Junco hyemalis
XC187270,Dark-eyed Junco,XC187270.mp3,Junco,hyemalis,Junco hyemalis
XC481068,Dark-eyed Junco,XC481068.mp3,Junco,hyemalis,Junco hyemalis
XC369689,Dark-eyed Junco,XC369689.mp3,Junco,hyemalis,Junco hyemalis
XC408663,Dark-eyed Junco,XC408663.mp3,Junco,hyemalis,Junco hyemalis
XC408664,Dark-eyed Junco,XC408664.mp3,Junco,hyemalis,Junco hyemalis
XC367058,Dark-eyed Junco,XC367058.mp3,Junco,hyemalis,Junco hyemalis
XC224752,Dark-eyed Junco,XC224752.mp3,Junco,hyemalis,Junco hyemalis
XC408651,Dark-eyed Junco,XC408651.mp3,Junco,hyemalis,Junco hyemalis
XC381584,Dark-eyed Junco,XC381584.mp3,Junco,hyemalis,Junco hyemalis
XC289054,Dark-eyed Junco,XC289054.mp3,Junco,hyemalis,Junco hyemalis
XC247523,Dark-eyed Junco,XC247523.mp3,Junco,hyemalis,Junco hyemalis
XC256204,Dark-eyed Junco,XC256204.mp3,Junco,hyemalis,Junco hyemalis
XC125072,Dark-eyed Junco,XC125072.mp3,Junco,hyemalis,Junco hyemalis
XC181419,Dark-eyed Junco,XC181419.mp3,Junco,hyemalis,Junco hyemalis
XC58547,Dark-eyed Junco,XC58547.mp3,Junco,hyemalis,Junco hyemalis
XC256194,Dark-eyed Junco,XC256194.mp3,Junco,hyemalis,Junco hyemalis
XC162043,Elegant Tern,XC162043.mp3,Thalasseus,elegans,Thalasseus elegans
XC484402,Elegant Tern,XC484402.mp3,Thalasseus,elegans,Thalasseus elegans
XC162042,Elegant Tern,XC162042.mp3,Thalasseus,elegans,Thalasseus elegans
XC283931,Elegant Tern,XC283931.mp3,Thalasseus,elegans,Thalasseus elegans
XC284071,Elegant Tern,XC284071.mp3,Thalasseus,elegans,Thalasseus elegans
XC283920,Elegant Tern,XC283920.mp3,Thalasseus,elegans,Thalasseus elegans
XC282386,Elegant Tern,XC282386.mp3,Thalasseus,elegans,Thalasseus elegans
XC486868,Elegant Tern,XC486868.mp3,Thalasseus,elegans,Thalasseus elegans
XC282394,Elegant Tern,XC282394.mp3,Thalasseus,elegans,Thalasseus elegans
XC283933,Elegant Tern,XC283933.mp3,Thalasseus,elegans,Thalasseus elegans
XC282401,Elegant Tern,XC282401.mp3,Thalasseus,elegans,Thalasseus elegans
XC282389,Elegant Tern,XC282389.mp3,Thalasseus,elegans,Thalasseus elegans
XC282380,Elegant Tern,XC282380.mp3,Thalasseus,elegans,Thalasseus elegans
XC284157,Elegant Tern,XC284157.mp3,Thalasseus,elegans,Thalasseus elegans
XC282383,Elegant Tern,XC282383.mp3,Thalasseus,elegans,Thalasseus elegans
XC284164,Elegant Tern,XC284164.mp3,Thalasseus,elegans,Thalasseus elegans
XC283924,Elegant Tern,XC283924.mp3,Thalasseus,elegans,Thalasseus elegans
XC284068,Elegant Tern,XC284068.mp3,Thalasseus,elegans,Thalasseus elegans
XC284161,Elegant Tern,XC284161.mp3,Thalasseus,elegans,Thalasseus elegans
XC282379,Elegant Tern,XC282379.mp3,Thalasseus,elegans,Thalasseus elegans
XC485500,Elegant Tern,XC485500.mp3,Thalasseus,elegans,Thalasseus elegans
XC282384,Elegant Tern,XC282384.mp3,Thalasseus,elegans,Thalasseus elegans
XC282382,Elegant Tern,XC282382.mp3,Thalasseus,elegans,Thalasseus elegans
XC284064,Elegant Tern,XC284064.mp3,Thalasseus,elegans,Thalasseus elegans
XC283932,Elegant Tern,XC283932.mp3,Thalasseus,elegans,Thalasseus elegans
XC284063,Elegant Tern,XC284063.mp3,Thalasseus,elegans,Thalasseus elegans
XC284065,Elegant Tern,XC284065.mp3,Thalasseus,elegans,Thalasseus elegans
XC284148,Elegant Tern,XC284148.mp3,Thalasseus,elegans,Thalasseus elegans
XC284062,Elegant Tern,XC284062.mp3,Thalasseus,elegans,Thalasseus elegans
XC282408,Elegant Tern,XC282408.mp3,Thalasseus,elegans,Thalasseus elegans
XC371121,Flammulated Owl,XC371121.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC259521,Flammulated Owl,XC259521.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC178817,Flammulated Owl,XC178817.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC256990,Flammulated Owl,XC256990.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC422668,Flammulated Owl,XC422668.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC483519,Flammulated Owl,XC483519.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC181719,Flammulated Owl,XC181719.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC379902,Flammulated Owl,XC379902.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC408145,Flammulated Owl,XC408145.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC408147,Flammulated Owl,XC408147.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC143461,Flammulated Owl,XC143461.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC422666,Flammulated Owl,XC422666.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC422665,Flammulated Owl,XC422665.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC418682,Flammulated Owl,XC418682.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC262811,Flammulated Owl,XC262811.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC379915,Flammulated Owl,XC379915.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC181720,Flammulated Owl,XC181720.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC190184,Flammulated Owl,XC190184.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC478222,Flammulated Owl,XC478222.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC143368,Flammulated Owl,XC143368.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC256988,Flammulated Owl,XC256988.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC408146,Flammulated Owl,XC408146.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC371120,Flammulated Owl,XC371120.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC414591,Flammulated Owl,XC414591.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC246473,Flammulated Owl,XC246473.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC256989,Flammulated Owl,XC256989.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC177880,Flammulated Owl,XC177880.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC262812,Flammulated Owl,XC262812.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC379901,Flammulated Owl,XC379901.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC483522,Flammulated Owl,XC483522.mp3,Psiloscops,flammeolus,Psiloscops flammeolus
XC302351,Forster's Tern,XC302351.mp3,Sterna,forsteri,Sterna forsteri
XC302354,Forster's Tern,XC302354.mp3,Sterna,forsteri,Sterna forsteri
XC302378,Forster's Tern,XC302378.mp3,Sterna,forsteri,Sterna forsteri
XC77925,Forster's Tern,XC77925.mp3,Sterna,forsteri,Sterna forsteri
XC302876,Forster's Tern,XC302876.mp3,Sterna,forsteri,Sterna forsteri
XC302875,Forster's Tern,XC302875.mp3,Sterna,forsteri,Sterna forsteri
XC302365,Forster's Tern,XC302365.mp3,Sterna,forsteri,Sterna forsteri
XC408569,Forster's Tern,XC408569.mp3,Sterna,forsteri,Sterna forsteri
XC143412,Forster's Tern,XC143412.mp3,Sterna,forsteri,Sterna forsteri
XC302329,Forster's Tern,XC302329.mp3,Sterna,forsteri,Sterna forsteri
XC302358,Forster's Tern,XC302358.mp3,Sterna,forsteri,Sterna forsteri
XC143413,Forster's Tern,XC143413.mp3,Sterna,forsteri,Sterna forsteri
XC302877,Forster's Tern,XC302877.mp3,Sterna,forsteri,Sterna forsteri
XC302349,Forster's Tern,XC302349.mp3,Sterna,forsteri,Sterna forsteri
XC302326,Forster's Tern,XC302326.mp3,Sterna,forsteri,Sterna forsteri
XC482526,Forster's Tern,XC482526.mp3,Sterna,forsteri,Sterna forsteri
XC143416,Forster's Tern,XC143416.mp3,Sterna,forsteri,Sterna forsteri
XC302651,Forster's Tern,XC302651.mp3,Sterna,forsteri,Sterna forsteri
XC302327,Forster's Tern,XC302327.mp3,Sterna,forsteri,Sterna forsteri
XC302324,Forster's Tern,XC302324.mp3,Sterna,forsteri,Sterna forsteri
XC302362,Forster's Tern,XC302362.mp3,Sterna,forsteri,Sterna forsteri
XC324787,Forster's Tern,XC324787.mp3,Sterna,forsteri,Sterna forsteri
XC302398,Forster's Tern,XC302398.mp3,Sterna,forsteri,Sterna forsteri
XC302760,Forster's Tern,XC302760.mp3,Sterna,forsteri,Sterna forsteri
XC143415,Forster's Tern,XC143415.mp3,Sterna,forsteri,Sterna forsteri
XC324774,Forster's Tern,XC324774.mp3,Sterna,forsteri,Sterna forsteri
XC324786,Forster's Tern,XC324786.mp3,Sterna,forsteri,Sterna forsteri
XC302649,Forster's Tern,XC302649.mp3,Sterna,forsteri,Sterna forsteri
XC302650,Forster's Tern,XC302650.mp3,Sterna,forsteri,Sterna forsteri
XC408570,Forster's Tern,XC408570.mp3,Sterna,forsteri,Sterna forsteri
XC357021,Great Horned Owl,XC357021.mp3,Bubo,virginianus,Bubo virginianus
XC289232,Great Horned Owl,XC289232.mp3,Bubo,virginianus,Bubo virginianus
XC289234,Great Horned Owl,XC289234.mp3,Bubo,virginianus,Bubo virginianus
XC477778,Great Horned Owl,XC477778.mp3,Bubo,virginianus,Bubo virginianus
XC111909,Great Horned Owl,XC111909.mp3,Bubo,virginianus,Bubo virginianus
XC301240,Great Horned Owl,XC301240.mp3,Bubo,virginianus,Bubo virginianus
XC301237,Great Horned Owl,XC301237.mp3,Bubo,virginianus,Bubo virginianus
XC302155,Great Horned Owl,XC302155.mp3,Bubo,virginianus,Bubo virginianus
XC297435,Great Horned Owl,XC297435.mp3,Bubo,virginianus,Bubo virginianus
XC283402,Great Horned Owl,XC283402.mp3,Bubo,virginianus,Bubo virginianus
XC283405,Great Horned Owl,XC283405.mp3,Bubo,virginianus,Bubo virginianus
XC288918,Great Horned Owl,XC288918.mp3,Bubo,virginianus,Bubo virginianus
XC291158,Great Horned Owl,XC291158.mp3,Bubo,virginianus,Bubo virginianus
XC283404,Great Horned Owl,XC283404.mp3,Bubo,virginianus,Bubo virginianus
XC291157,Great Horned Owl,XC291157.mp3,Bubo,virginianus,Bubo virginianus
XC167607,Great Horned Owl,XC167607.mp3,Bubo,virginianus,Bubo virginianus
XC335480,Great Horned Owl,XC335480.mp3,Bubo,virginianus,Bubo virginianus
XC289828,Great Horned Owl,XC289828.mp3,Bubo,virginianus,Bubo virginianus
XC330635,Great Horned Owl,XC330635.mp3,Bubo,virginianus,Bubo virginianus
XC367256,Great Horned Owl,XC367256.mp3,Bubo,virginianus,Bubo virginianus
XC312451,Great Horned Owl,XC312451.mp3,Bubo,virginianus,Bubo virginianus
XC135359,Great Horned Owl,XC135359.mp3,Bubo,virginianus,Bubo virginianus
XC408606,Great Horned Owl,XC408606.mp3,Bubo,virginianus,Bubo virginianus
XC445201,Great Horned Owl,XC445201.mp3,Bubo,virginianus,Bubo virginianus
XC337290,Great Horned Owl,XC337290.mp3,Bubo,virginianus,Bubo virginianus
XC195626,Great Horned Owl,XC195626.mp3,Bubo,virginianus,Bubo virginianus
XC337285,Great Horned Owl,XC337285.mp3,Bubo,virginianus,Bubo virginianus
XC283401,Great Horned Owl,XC283401.mp3,Bubo,virginianus,Bubo virginianus
XC113807,Great Horned Owl,XC113807.mp3,Bubo,virginianus,Bubo virginianus
XC341467,Great Horned Owl,XC341467.mp3,Bubo,virginianus,Bubo virginianus
XC400120,Green-tailed Towhee,XC400120.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126425,Green-tailed Towhee,XC126425.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC451027,Green-tailed Towhee,XC451027.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC256580,Green-tailed Towhee,XC256580.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126476,Green-tailed Towhee,XC126476.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC462128,Green-tailed Towhee,XC462128.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126430,Green-tailed Towhee,XC126430.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC324992,Green-tailed Towhee,XC324992.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC449571,Green-tailed Towhee,XC449571.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC449549,Green-tailed Towhee,XC449549.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC422417,Green-tailed Towhee,XC422417.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126440,Green-tailed Towhee,XC126440.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126435,Green-tailed Towhee,XC126435.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC165366,Green-tailed Towhee,XC165366.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC140675,Green-tailed Towhee,XC140675.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC451006,Green-tailed Towhee,XC451006.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC62124,Green-tailed Towhee,XC62124.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC58810,Green-tailed Towhee,XC58810.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126437,Green-tailed Towhee,XC126437.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC445179,Green-tailed Towhee,XC445179.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC325010,Green-tailed Towhee,XC325010.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126447,Green-tailed Towhee,XC126447.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126441,Green-tailed Towhee,XC126441.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC103110,Green-tailed Towhee,XC103110.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC375909,Green-tailed Towhee,XC375909.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC482170,Green-tailed Towhee,XC482170.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126446,Green-tailed Towhee,XC126446.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC413133,Green-tailed Towhee,XC413133.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC482213,Green-tailed Towhee,XC482213.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC126444,Green-tailed Towhee,XC126444.mp3,Pipilo,chlorurus,Pipilo chlorurus
XC408005,Grey Vireo,XC408005.mp3,Vireo,vicinior,Vireo vicinior
XC410895,Grey Vireo,XC410895.mp3,Vireo,vicinior,Vireo vicinior
XC410900,Grey Vireo,XC410900.mp3,Vireo,vicinior,Vireo vicinior
XC161139,Grey Vireo,XC161139.mp3,Vireo,vicinior,Vireo vicinior
XC475329,Grey Vireo,XC475329.mp3,Vireo,vicinior,Vireo vicinior
XC416036,Grey Vireo,XC416036.mp3,Vireo,vicinior,Vireo vicinior
XC481044,Grey Vireo,XC481044.mp3,Vireo,vicinior,Vireo vicinior
XC410896,Grey Vireo,XC410896.mp3,Vireo,vicinior,Vireo vicinior
XC408007,Grey Vireo,XC408007.mp3,Vireo,vicinior,Vireo vicinior
XC410903,Grey Vireo,XC410903.mp3,Vireo,vicinior,Vireo vicinior
XC282619,Grey Vireo,XC282619.mp3,Vireo,vicinior,Vireo vicinior
XC416035,Grey Vireo,XC416035.mp3,Vireo,vicinior,Vireo vicinior
XC362611,Grey Vireo,XC362611.mp3,Vireo,vicinior,Vireo vicinior
XC481029,Grey Vireo,XC481029.mp3,Vireo,vicinior,Vireo vicinior
XC481043,Grey Vireo,XC481043.mp3,Vireo,vicinior,Vireo vicinior
XC410904,Grey Vireo,XC410904.mp3,Vireo,vicinior,Vireo vicinior
XC110692,Grey Vireo,XC110692.mp3,Vireo,vicinior,Vireo vicinior
XC410897,Grey Vireo,XC410897.mp3,Vireo,vicinior,Vireo vicinior
XC410901,Grey Vireo,XC410901.mp3,Vireo,vicinior,Vireo vicinior
XC410899,Grey Vireo,XC410899.mp3,Vireo,vicinior,Vireo vicinior
XC481046,Grey Vireo,XC481046.mp3,Vireo,vicinior,Vireo vicinior
XC410902,Grey Vireo,XC410902.mp3,Vireo,vicinior,Vireo vicinior
XC420489,Grey Vireo,XC420489.mp3,Vireo,vicinior,Vireo vicinior
XC420490,Grey Vireo,XC420490.mp3,Vireo,vicinior,Vireo vicinior
XC475327,Grey Vireo,XC475327.mp3,Vireo,vicinior,Vireo vicinior
XC410905,Grey Vireo,XC410905.mp3,Vireo,vicinior,Vireo vicinior
XC408006,Grey Vireo,XC408006.mp3,Vireo,vicinior,Vireo vicinior
XC416037,Grey Vireo,XC416037.mp3,Vireo,vicinior,Vireo vicinior
XC418588,Grey Vireo,XC418588.mp3,Vireo,vicinior,Vireo vicinior
XC161137,Grey Vireo,XC161137.mp3,Vireo,vicinior,Vireo vicinior
XC351975,Hermit Thrush,XC351975.mp3,Catharus,guttatus,Catharus guttatus
XC360347,Hermit Thrush,XC360347.mp3,Catharus,guttatus,Catharus guttatus
XC448793,Hermit Thrush,XC448793.mp3,Catharus,guttatus,Catharus guttatus
XC299735,Hermit Thrush,XC299735.mp3,Catharus,guttatus,Catharus guttatus
XC65306,Hermit Thrush,XC65306.mp3,Catharus,guttatus,Catharus guttatus
XC351972,Hermit Thrush,XC351972.mp3,Catharus,guttatus,Catharus guttatus
XC283200,Hermit Thrush,XC283200.mp3,Catharus,guttatus,Catharus guttatus
XC301223,Hermit Thrush,XC301223.mp3,Catharus,guttatus,Catharus guttatus
XC446630,Hermit Thrush,XC446630.mp3,Catharus,guttatus,Catharus guttatus
XC389583,Hermit Thrush,XC389583.mp3,Catharus,guttatus,Catharus guttatus
XC22067,Hermit Thrush,XC22067.mp3,Catharus,guttatus,Catharus guttatus
XC14210,Hermit Thrush,XC14210.mp3,Catharus,guttatus,Catharus guttatus
XC14208,Hermit Thrush,XC14208.mp3,Catharus,guttatus,Catharus guttatus
XC324995,Hermit Thrush,XC324995.mp3,Catharus,guttatus,Catharus guttatus
XC291180,Hermit Thrush,XC291180.mp3,Catharus,guttatus,Catharus guttatus
XC301076,Hermit Thrush,XC301076.mp3,Catharus,guttatus,Catharus guttatus
XC443197,Hermit Thrush,XC443197.mp3,Catharus,guttatus,Catharus guttatus
XC299734,Hermit Thrush,XC299734.mp3,Catharus,guttatus,Catharus guttatus
XC322424,Hermit Thrush,XC322424.mp3,Catharus,guttatus,Catharus guttatus
XC446628,Hermit Thrush,XC446628.mp3,Catharus,guttatus,Catharus guttatus
XC187311,Hermit Thrush,XC187311.mp3,Catharus,guttatus,Catharus guttatus
XC444652,Hermit Thrush,XC444652.mp3,Catharus,guttatus,Catharus guttatus
XC351967,Hermit Thrush,XC351967.mp3,Catharus,guttatus,Catharus guttatus
XC379326,Hermit Thrush,XC379326.mp3,Catharus,guttatus,Catharus guttatus
XC369688,Hermit Thrush,XC369688.mp3,Catharus,guttatus,Catharus guttatus
XC62228,Hermit Thrush,XC62228.mp3,Catharus,guttatus,Catharus guttatus
XC441125,Hermit Thrush,XC441125.mp3,Catharus,guttatus,Catharus guttatus
XC58683,Hermit Thrush,XC58683.mp3,Catharus,guttatus,Catharus guttatus
XC262818,Hermit Thrush,XC262818.mp3,Catharus,guttatus,Catharus guttatus
XC425118,Hermit Thrush,XC425118.mp3,Catharus,guttatus,Catharus guttatus
XC150247,Hermit Warbler,XC150247.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC412276,Hermit Warbler,XC412276.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC412271,Hermit Warbler,XC412271.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC364454,Hermit Warbler,XC364454.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150324,Hermit Warbler,XC150324.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150250,Hermit Warbler,XC150250.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC412530,Hermit Warbler,XC412530.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150317,Hermit Warbler,XC150317.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150330,Hermit Warbler,XC150330.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC103065,Hermit Warbler,XC103065.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC181410,Hermit Warbler,XC181410.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC13319,Hermit Warbler,XC13319.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150251,Hermit Warbler,XC150251.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC103066,Hermit Warbler,XC103066.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC150249,Hermit Warbler,XC150249.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC447417,Hermit Warbler,XC447417.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC153524,Hermit Warbler,XC153524.mp3,Setophaga,occidentalis,Setophaga occidentalis
XC447413,Hermit Warbler,XC447413.mp3,Setophaga,occidentalis,Setophaga occidentalis
